file_name,text
FPTOpenSpeechData_Set001_V0.1_010131.mp3,ti vi giảm tiếng về ba
FPTOpenSpeechData_Set001_V0.1_003436.mp3,gọi nó nó ngảnh mặt đi
FPTOpenSpeechData_Set001_V0.1_007564.mp3,tôi cần kem cho da mặt
FPTOpenSpeechData_Set002_V0.1_000205.mp3,Ước mơ sắm ô tô đợi em
FPTOpenSpeechData_Set001_V0.1_002524.mp3,anh đang chờ xe buýt à
FPTOpenSpeechData_Set001_V0.1_000800.mp3,mấy giờ xe buýt đó đến
FPTOpenSpeechData_Set001_V0.1_001229.mp3,anh đang học đề tài gì
FPTOpenSpeechData_Set001_V0.1_001099.mp3,khoảng mười phút đi bộ
FPTOpenSpeechData_Set001_V0.1_013957.mp3,nó mất sáu mươi bốn xu
FPTOpenSpeechData_Set001_V0.1_000934.mp3,cho tôi biết tên cô ấy
FPTOpenSpeechData_Set001_V0.1_007082.mp3,tôi không nghĩ như vậy
FPTOpenSpeechData_Set001_V0.1_010469.mp3,cơ ngơi của lê quốc hồ
FPTOpenSpeechData_Set001_V0.1_012414.mp3,bạn nói đùa đúng không
FPTOpenSpeechData_Set001_V0.1_006845.mp3,anh có căn nhà rất đẹp
FPTOpenSpeechData_Set001_V0.1_001050.mp3,vui lòng dừng bên trái
FPTOpenSpeechData_Set001_V0.1_012983.mp3,bộ xây dựng đã chỉ đạo
FPTOpenSpeechData_Set001_V0.1_010404.mp3,họ đã lấy tiền của tôi
FPTOpenSpeechData_Set001_V0.1_002660.mp3,mọi thứ sẽ rơi vào chỗ
FPTOpenSpeechData_Set001_V0.1_007019.mp3,ti vi chuyển kênh mười
FPTOpenSpeechData_Set001_V0.1_006888.mp3," tôi biết , anh bỏ tôi"
FPTOpenSpeechData_Set001_V0.1_006916.mp3,không cái này bỏ không
FPTOpenSpeechData_Set001_V0.1_001018.mp3,thời tiết thật dễ chịu
FPTOpenSpeechData_Set001_V0.1_007003.mp3,đây là một nơi rất đẹp
FPTOpenSpeechData_Set001_V0.1_013994.mp3,phần ngón cái hơi chật
FPTOpenSpeechData_Set001_V0.1_010518.mp3,đây là một nơi rất đẹp
FPTOpenSpeechData_Set001_V0.1_006953.mp3,chỉ là mẹo lừa ảo giác
FPTOpenSpeechData_Set001_V0.1_002670.mp3,cho tôi biết tên cô ấy
FPTOpenSpeechData_Set001_V0.1_006873.mp3,viết một tờ ngân phiếu
FPTOpenSpeechData_Set001_V0.1_007352.mp3,tôi phải trả bao nhiêu
FPTOpenSpeechData_Set001_V0.1_003709.mp3,sạp báo gần nhất ở đâu
FPTOpenSpeechData_Set001_V0.1_012456.mp3,đầu tôi bị va đập mạnh
FPTOpenSpeechData_Set001_V0.1_007321.mp3,vâng tôi có thể xem nó
FPTOpenSpeechData_Set001_V0.1_006511.mp3,nó có đủ an toàn không
FPTOpenSpeechData_Set001_V0.1_006519.mp3,vòi sen gần nhất ở đâu
FPTOpenSpeechData_Set001_V0.1_003760.mp3,các lưu ý với điều hòa
FPTOpenSpeechData_Set001_V0.1_006551.mp3,nói thế mà nghe được à
FPTOpenSpeechData_Set001_V0.1_014107.mp3,nhưng cưới chỉ một lần
FPTOpenSpeechData_Set001_V0.1_002625.mp3,cô muốn dùng gì quý cô
FPTOpenSpeechData_Set001_V0.1_001184.mp3,bạn nói đùa đúng không
FPTOpenSpeechData_Set001_V0.1_010316.mp3,tôi không có ý như vậy
FPTOpenSpeechData_Set001_V0.1_012394.mp3,dĩ nhiên là tôi có thể
FPTOpenSpeechData_Set001_V0.1_010317.mp3,ti vi chuyển kênh mười
FPTOpenSpeechData_Set001_V0.1_012487.mp3,tôi không có phiếu thu
FPTOpenSpeechData_Set001_V0.1_001162.mp3,hẻm nhà Bàng gồ ghề đá
FPTOpenSpeechData_Set001_V0.1_007245.mp3,vết thương đã sưng lên
FPTOpenSpeechData_Set001_V0.1_003547.mp3,ta hãy uống một Pepsi 
FPTOpenSpeechData_Set001_V0.1_001149.mp3,nó mất sáu mươi bốn xu
FPTOpenSpeechData_Set001_V0.1_007223.mp3,trời ơi sao mà ghê thế
FPTOpenSpeechData_Set001_V0.1_014077.mp3,ngày mai anh ấy lại đi
FPTOpenSpeechData_Set001_V0.1_010361.mp3,sau đó tôi uống cà phê
FPTOpenSpeechData_Set001_V0.1_001138.mp3,nay lại thêm gánh nặng
FPTOpenSpeechData_Set001_V0.1_000846.mp3,không có sổ điện thoại
FPTOpenSpeechData_Set001_V0.1_005855.mp3,xin vui lòng gọi tôi ở
FPTOpenSpeechData_Set001_V0.1_004047.mp3,-N nay nó -N như tổ -N
FPTOpenSpeechData_Set001_V0.1_001535.mp3,tắt điều hòa phòng bếp
FPTOpenSpeechData_Set001_V0.1_009772.mp3,mà quảng nam cần chú ý
FPTOpenSpeechData_Set001_V0.1_009778.mp3,tôi có thể tự làm được
FPTOpenSpeechData_Set001_V0.1_008122.mp3,cơ ngơi của lê quốc hồ
FPTOpenSpeechData_Set001_V0.1_009791.mp3,anh thật tốt đã đến dự
FPTOpenSpeechData_Set001_V0.1_008110.mp3,tắt điều hòa phòng ngủ
FPTOpenSpeechData_Set001_V0.1_008079.mp3,tôi có sức ăn rất khỏe
FPTOpenSpeechData_Set001_V0.1_005535.mp3,ngày mai anh ấy lại đi
FPTOpenSpeechData_Set001_V0.1_004070.mp3,làm ơn cho tôi hải sản
FPTOpenSpeechData_Set001_V0.1_004084.mp3,bật điều hòa phòng bếp
FPTOpenSpeechData_Set001_V0.1_012162.mp3,tắt điều hòa phòng ngủ
FPTOpenSpeechData_Set001_V0.1_011338.mp3,trường đào tạo thợ rèn
FPTOpenSpeechData_Set001_V0.1_013123.mp3,hãy đặt các bao bên lề
FPTOpenSpeechData_Set001_V0.1_011314.mp3,làm ơn kêu quản lý nhé
FPTOpenSpeechData_Set001_V0.1_005580.mp3,tôi xin lỗi tôi bị sai
FPTOpenSpeechData_Set001_V0.1_012181.mp3,hũ cổ tại hố khai quật
FPTOpenSpeechData_Set001_V0.1_005613.mp3,giáo dục cho bệnh nhân
FPTOpenSpeechData_Set001_V0.1_012650.mp3,một con ngựa để làm gì
FPTOpenSpeechData_Set001_V0.1_013627.mp3,cô muốn dùng gì quý cô
FPTOpenSpeechData_Set001_V0.1_013616.mp3,khi nào thì thuận tiện
FPTOpenSpeechData_Set001_V0.1_013117.mp3,chừng nào có em bé đây
FPTOpenSpeechData_Set001_V0.1_005454.mp3,vâng ông ấy là cha tôi
FPTOpenSpeechData_Set001_V0.1_011409.mp3,các cách thức điều trị
FPTOpenSpeechData_Set001_V0.1_013501.mp3,có cửa hàng cafe không
FPTOpenSpeechData_Set001_V0.1_001825.mp3,hoa nhận lời yêu thắng
FPTOpenSpeechData_Set001_V0.1_005304.mp3,khách sạn có spa không
FPTOpenSpeechData_Set001_V0.1_001816.mp3,không có rắc rối gì cả
FPTOpenSpeechData_Set001_V0.1_011464.mp3,không với sữa và đường
FPTOpenSpeechData_Set001_V0.1_005316.mp3,ti vi chuyển kênh chín
FPTOpenSpeechData_Set001_V0.1_013512.mp3,tôi chụp nó được không
FPTOpenSpeechData_Set001_V0.1_009684.mp3,khi nào anh ta trở lại
FPTOpenSpeechData_Set001_V0.1_013554.mp3,tám giờ tôi sẽ ghé qua
FPTOpenSpeechData_Set001_V0.1_001782.mp3,chỉ là mẹo lừa ảo giác
FPTOpenSpeechData_Set001_V0.1_012677.mp3,đây là một món có giá 
FPTOpenSpeechData_Set001_V0.1_001757.mp3,anh có ho ra đờm không
FPTOpenSpeechData_Set001_V0.1_005396.mp3,tôi không hiểu bạn nói
FPTOpenSpeechData_Set001_V0.1_011431.mp3,không có gì rắc rối cả
FPTOpenSpeechData_Set001_V0.1_005410.mp3,tôi phải vào phòng tắm
FPTOpenSpeechData_Set001_V0.1_013534.mp3,bật đèn phòng làm việc
FPTOpenSpeechData_Set001_V0.1_013540.mp3,đàn ông làm khổ phụ nữ
FPTOpenSpeechData_Set001_V0.1_005434.mp3,tôi muốn học tiếng hoa
FPTOpenSpeechData_Set001_V0.1_000392.mp3,hoa nhận lời yêu thắng
FPTOpenSpeechData_Set001_V0.1_002811.mp3,kiểm tra bằng đèn rạch
FPTOpenSpeechData_Set001_V0.1_003292.mp3,vợ ơi ở lại anh đi nhé
FPTOpenSpeechData_Set001_V0.1_012251.mp3,anh muốn uống gì không
FPTOpenSpeechData_Set001_V0.1_013111.mp3,bật điều hòa phòng họp
FPTOpenSpeechData_Set001_V0.1_005798.mp3,chết đuối do uống rượu
FPTOpenSpeechData_Set001_V0.1_003332.mp3,khoảng mười phút đi bộ
FPTOpenSpeechData_Set001_V0.1_011227.mp3,chẳng biết là những gì
FPTOpenSpeechData_Set001_V0.1_000514.mp3,hãy đưa vợ anh đi cùng
FPTOpenSpeechData_Set001_V0.1_003990.mp3,anh muốn uống gì không
FPTOpenSpeechData_Set001_V0.1_011230.mp3,ghế bành có rảnh không
FPTOpenSpeechData_Set001_V0.1_005842.mp3,cân đối một trương mục
FPTOpenSpeechData_Set001_V0.1_005692.mp3,ti vi giảm tiếng về ba
FPTOpenSpeechData_Set001_V0.1_007967.mp3,lý thám hoa đi cà thọt
FPTOpenSpeechData_Set001_V0.1_000544.mp3,ba tháng cô ấy khá mới
FPTOpenSpeechData_Set001_V0.1_009913.mp3,nhà trọ rầy đây mai đó
FPTOpenSpeechData_Set001_V0.1_004031.mp3,xin mời anh điếu thuốc
FPTOpenSpeechData_Set001_V0.1_001537.mp3,đây không phải lỗi bạn
FPTOpenSpeechData_Set001_V0.1_008012.mp3,tôi không có thời gian
FPTOpenSpeechData_Set001_V0.1_005682.mp3,cái cà vạt này thì sao
FPTOpenSpeechData_Set001_V0.1_012429.mp3,lại chiêu bài kiện tụng
FPTOpenSpeechData_Set001_V0.1_003600.mp3,anh ấy đã không ra hiệu
FPTOpenSpeechData_Set001_V0.1_012151.mp3,để cầm sổ tay của cô ấy
FPTOpenSpeechData_Set001_V0.1_012059.mp3,để cầm sổ tay của cô ấy
FPTOpenSpeechData_Set001_V0.1_003959.mp3,ti vi giảm tiếng về bốn
FPTOpenSpeechData_Set001_V0.1_002386.mp3,ba mươi bốn ba mươi lăm
FPTOpenSpeechData_Set001_V0.1_002526.mp3,xin đừng tự gây rắc rối
FPTOpenSpeechData_Set001_V0.1_012618.mp3,tôi có nên mua vé không
FPTOpenSpeechData_Set001_V0.1_003578.mp3,để tôi kiểm tra hóa đơn
FPTOpenSpeechData_Set001_V0.1_002694.mp3,vì sao tỏi tươi rất cay
FPTOpenSpeechData_Set001_V0.1_002794.mp3,tôi có thị lực xuất sắc
FPTOpenSpeechData_Set001_V0.1_003711.mp3,ti vi chuyển kênh không
FPTOpenSpeechData_Set001_V0.1_012597.mp3,để phục hồi nền kinh tế
FPTOpenSpeechData_Set001_V0.1_002638.mp3,du lịch trên nhà thuyền
FPTOpenSpeechData_Set001_V0.1_003162.mp3,bạn chờ ai đó đón bạn à
FPTOpenSpeechData_Set001_V0.1_003619.mp3,có chuyến du lịch không
FPTOpenSpeechData_Set001_V0.1_002662.mp3,tiếng gà quang quác sau
FPTOpenSpeechData_Set001_V0.1_002656.mp3,bây giờ là mười giờ năm
FPTOpenSpeechData_Set001_V0.1_002367.mp3,có ai khen em đẹp không
FPTOpenSpeechData_Set001_V0.1_012710.mp3,và phải đi bộ hằng ngày
FPTOpenSpeechData_Set001_V0.1_004269.mp3,khi bước tôi đau ở háng
FPTOpenSpeechData_Set001_V0.1_003115.mp3,tôi đi với anh trai tôi
FPTOpenSpeechData_Set001_V0.1_004130.mp3,cái này đã được sắp xếp
FPTOpenSpeechData_Set001_V0.1_011968.mp3,à mà bạn có mấy đứa con
FPTOpenSpeechData_Set001_V0.1_004138.mp3,kết quả nghiên cứu trên
FPTOpenSpeechData_Set001_V0.1_002679.mp3,lý minh vĩ mang bầu dởm
FPTOpenSpeechData_Set001_V0.1_004121.mp3,anh ơi mua đồ cho em đi
FPTOpenSpeechData_Set001_V0.1_002277.mp3,ti vi giảm tiếng về sáu
FPTOpenSpeechData_Set001_V0.1_012391.mp3,tôi muốn thuê một phòng
FPTOpenSpeechData_Set001_V0.1_002989.mp3,chuyến bay nào thưa ông
FPTOpenSpeechData_Set001_V0.1_003172.mp3,ai đó đã lấy ví của tôi
FPTOpenSpeechData_Set001_V0.1_004431.mp3,cổ điển và hơi phức tạp
FPTOpenSpeechData_Set001_V0.1_002969.mp3,phố mua sắm chính ở đâu
FPTOpenSpeechData_Set001_V0.1_004114.mp3,chụp hình có được không
FPTOpenSpeechData_Set001_V0.1_002936.mp3,anh có bị vim tai không
FPTOpenSpeechData_Set001_V0.1_012080.mp3,mối đục luỗng cả tấm gỗ
FPTOpenSpeechData_Set001_V0.1_002801.mp3,cái đó hơi mắc một chút
FPTOpenSpeechData_Set001_V0.1_003103.mp3,tôi sẽ gởi anh một hình
FPTOpenSpeechData_Set001_V0.1_012164.mp3,tên tôi là Taro Yamada 
FPTOpenSpeechData_Set001_V0.1_003896.mp3,anh ấy đến từ Flanders 
FPTOpenSpeechData_Set001_V0.1_012547.mp3,tôi có nên mua vé không
FPTOpenSpeechData_Set001_V0.1_012760.mp3,xin lỗi cái này là gì ạ
FPTOpenSpeechData_Set001_V0.1_002814.mp3,tôi cần một xe thể thao
FPTOpenSpeechData_Set001_V0.1_012865.mp3,nghề đặt cược sinh mạng
FPTOpenSpeechData_Set001_V0.1_012520.mp3,từ hôm nay bạn sẽ ở đâu
FPTOpenSpeechData_Set001_V0.1_003790.mp3,ti vi giảm tiếng về năm
FPTOpenSpeechData_Set001_V0.1_004325.mp3,tôi đang tìm cỡ nhỏ hơn
FPTOpenSpeechData_Set001_V0.1_003471.mp3,giờ làm việc là giờ nào
FPTOpenSpeechData_Set001_V0.1_012215.mp3,bao gồm thuế và phục vụ
FPTOpenSpeechData_Set001_V0.1_003475.mp3,nghe hay đấy tôi sẽ vui
FPTOpenSpeechData_Set001_V0.1_012329.mp3,hai miếng bánh mì nướng
FPTOpenSpeechData_Set001_V0.1_003311.mp3,tôi sẽ thử vào dịp khác
FPTOpenSpeechData_Set001_V0.1_002579.mp3,bãi biển gần nhất ở đâu
FPTOpenSpeechData_Set001_V0.1_002521.mp3,tôi mời bạn đi xem phim
FPTOpenSpeechData_Set001_V0.1_004101.mp3,tôi thích cái màu trắng
FPTOpenSpeechData_Set001_V0.1_004308.mp3,tôi không yêu cô ấy nữa
FPTOpenSpeechData_Set001_V0.1_012497.mp3,giấy tờ giả có giá khác
FPTOpenSpeechData_Set001_V0.1_003110.mp3,có tôi cần mở tài khoản
FPTOpenSpeechData_Set001_V0.1_003833.mp3,vui lòng ký giấy tờ này
FPTOpenSpeechData_Set001_V0.1_003262.mp3,các phóng viên tuổi trẻ
FPTOpenSpeechData_Set001_V0.1_013153.mp3,nước tràn ra từ bồn tắm
FPTOpenSpeechData_Set001_V0.1_004000.mp3,tôi có thể thử nó không
FPTOpenSpeechData_Set001_V0.1_002796.mp3,tôi muốn mua quả ô liu 
FPTOpenSpeechData_Set001_V0.1_012952.mp3,máy nghe tai này bị gãy
FPTOpenSpeechData_Set001_V0.1_003914.mp3,có sự va chạm trực diện
FPTOpenSpeechData_Set001_V0.1_004370.mp3,xin mời vào phòng khách
FPTOpenSpeechData_Set001_V0.1_004306.mp3,anh dễ dàng để vuột mất
FPTOpenSpeechData_Set001_V0.1_002895.mp3,ba mươi sáu ba mươi bảy
FPTOpenSpeechData_Set001_V0.1_012030.mp3,tôi là giáo viên vật lý
FPTOpenSpeechData_Set001_V0.1_002830.mp3,vâng tôi giúp gì được ạ
FPTOpenSpeechData_Set001_V0.1_002824.mp3,anh sẽ dùng bữa tối chứ
FPTOpenSpeechData_Set001_V0.1_004178.mp3,vé một chiều phải không
FPTOpenSpeechData_Set001_V0.1_002898.mp3,làm ơn cho tôi thỏi son
FPTOpenSpeechData_Set001_V0.1_012120.mp3,tôi sẽ gửi anh một hình
FPTOpenSpeechData_Set001_V0.1_004194.mp3,tôi sẽ trở lại nhật bản
FPTOpenSpeechData_Set001_V0.1_003395.mp3,tôi sẽ ăn hai miếng này
FPTOpenSpeechData_Set001_V0.1_011173.mp3,đường đầu tiên bên trái
FPTOpenSpeechData_Set001_V0.1_004470.mp3,không có quầy đặt trước
FPTOpenSpeechData_Set001_V0.1_001000.mp3,một áp phích phim ấn độ
FPTOpenSpeechData_Set001_V0.1_006869.mp3,ti vi giảm tiếng về hai
FPTOpenSpeechData_Set001_V0.1_010573.mp3,nên trông càng thấp hơn
FPTOpenSpeechData_Set001_V0.1_006848.mp3,tôi sẽ mang cái này lại
FPTOpenSpeechData_Set001_V0.1_006827.mp3,chúng ta ở đây một ngày
FPTOpenSpeechData_Set001_V0.1_006810.mp3,bó hoa đó giá bao nhiêu
FPTOpenSpeechData_Set001_V0.1_000976.mp3,anh có thể gửi nó không
FPTOpenSpeechData_Set001_V0.1_001081.mp3,tôi cần một xe thể thao
FPTOpenSpeechData_Set001_V0.1_013956.mp3,tôi cảm thấy không khỏe
FPTOpenSpeechData_Set001_V0.1_013954.mp3,lấy ghế cuối gần cửa sổ
FPTOpenSpeechData_Set001_V0.1_006741.mp3,bạn có ý gì khi nói vậy
FPTOpenSpeechData_Set001_V0.1_006718.mp3,riêng dành cho phái đẹp
FPTOpenSpeechData_Set001_V0.1_006714.mp3,tôi muốn một giường mềm
FPTOpenSpeechData_Set001_V0.1_013950.mp3,vui lòng cắt tóc và cạo
FPTOpenSpeechData_Set001_V0.1_006777.mp3,có bị đau chỗ nào không
FPTOpenSpeechData_Set001_V0.1_010672.mp3,ai đó đã lấy ví của tôi
FPTOpenSpeechData_Set001_V0.1_006992.mp3,anh đưa tôi ra cảng nhé
FPTOpenSpeechData_Set001_V0.1_010475.mp3,trung quốc nở rộ tỷ phú
FPTOpenSpeechData_Set001_V0.1_000795.mp3,tôi muốn nói chuyện với
FPTOpenSpeechData_Set001_V0.1_007320.mp3,cô nàng là gái đào mỏ ư
FPTOpenSpeechData_Set001_V0.1_014113.mp3,tôi muốn mua quần jean 
FPTOpenSpeechData_Set001_V0.1_007312.mp3,ti vi giảm tiếng về hai
FPTOpenSpeechData_Set001_V0.1_000853.mp3,nhưng đấy là cơ chế nào
FPTOpenSpeechData_Set001_V0.1_014093.mp3,tôi xin một tách cà phê
FPTOpenSpeechData_Set001_V0.1_007027.mp3,tôi là một nữ diễn viên
FPTOpenSpeechData_Set001_V0.1_007206.mp3,ti vi giảm tiếng về bẩy
FPTOpenSpeechData_Set001_V0.1_014043.mp3,hãy mở một bản nhạc hay
FPTOpenSpeechData_Set001_V0.1_007141.mp3,xe bus chạy lúc mấy giờ
FPTOpenSpeechData_Set001_V0.1_000908.mp3,tôi chơi dương cầm giỏi
FPTOpenSpeechData_Set001_V0.1_010400.mp3,vâng tôi có một máy ảnh
FPTOpenSpeechData_Set001_V0.1_010410.mp3,anh ta là một người cao
FPTOpenSpeechData_Set001_V0.1_007071.mp3,em có đi mẫu giáo không
FPTOpenSpeechData_Set001_V0.1_010378.mp3,cảm ơn Jim mừng đón bạn
FPTOpenSpeechData_Set001_V0.1_006672.mp3,có chuyến du lịch không
FPTOpenSpeechData_Set001_V0.1_001152.mp3, không có sổ điện thoại
FPTOpenSpeechData_Set001_V0.1_010735.mp3,anh thích loại tour nào
FPTOpenSpeechData_Set001_V0.1_001363.mp3,lương của anh bao nhiêu
FPTOpenSpeechData_Set001_V0.1_010976.mp3,ti vi giảm tiếng về bẩy
FPTOpenSpeechData_Set001_V0.1_010978.mp3,bạn không được đậu xe ở
FPTOpenSpeechData_Set001_V0.1_006144.mp3,từ hôm nay bạn sẽ ở đâu
FPTOpenSpeechData_Set001_V0.1_001391.mp3,thói quen ấy là thế nào
FPTOpenSpeechData_Set001_V0.1_006104.mp3,thói quen là thiên tính
FPTOpenSpeechData_Set001_V0.1_006211.mp3,nhưng nia đã không nghe
FPTOpenSpeechData_Set001_V0.1_006075.mp3,tôi chơi dương cầm giỏi
FPTOpenSpeechData_Set001_V0.1_006034.mp3,không có quầy đặt trước
FPTOpenSpeechData_Set001_V0.1_006015.mp3,theo ý anh có vấn đề gì
FPTOpenSpeechData_Set001_V0.1_001474.mp3,tôi sẽ đi ngáy một chút
FPTOpenSpeechData_Set001_V0.1_011078.mp3,mùi hôi nồng nặc bốc ra
FPTOpenSpeechData_Set001_V0.1_013722.mp3,ti vi giảm tiếng về một
FPTOpenSpeechData_Set001_V0.1_005956.mp3,ngày mai tôi sẽ lấy tại
FPTOpenSpeechData_Set001_V0.1_001411.mp3,vui lòng ngồi xuống bàn
FPTOpenSpeechData_Set001_V0.1_006224.mp3,đây là những gì anh gọi
FPTOpenSpeechData_Set001_V0.1_006225.mp3,hành lý của tôi chưa ra
FPTOpenSpeechData_Set001_V0.1_006239.mp3,hắn có tóc đen gợn sóng
FPTOpenSpeechData_Set001_V0.1_010747.mp3,bạn có vé khứ hồi không
FPTOpenSpeechData_Set001_V0.1_006516.mp3,xin lỗi cái này là gì ạ
FPTOpenSpeechData_Set001_V0.1_006446.mp3,phở việt nam xuất ngoại
FPTOpenSpeechData_Set001_V0.1_013877.mp3,chị giảm giá được không
FPTOpenSpeechData_Set001_V0.1_013876.mp3,việc đó sẽ tốn một tuần
FPTOpenSpeechData_Set001_V0.1_010834.mp3,tôi có thị lực xuất sắc
FPTOpenSpeechData_Set001_V0.1_013850.mp3,tôi muốn thuê một phòng
FPTOpenSpeechData_Set001_V0.1_010851.mp3,nhưng đấy là cơ chế nào
FPTOpenSpeechData_Set001_V0.1_001289.mp3,tôi xin một tách cà phê
FPTOpenSpeechData_Set001_V0.1_010867.mp3,vâng nó dành cho vợ tôi
FPTOpenSpeechData_Set001_V0.1_010872.mp3,ti vi chuyển kênh không
FPTOpenSpeechData_Set001_V0.1_010880.mp3,quần vợt ở khắp mọi nơi
FPTOpenSpeechData_Set001_V0.1_010901.mp3,văn hường ơi tao tên là
FPTOpenSpeechData_Set001_V0.1_013821.mp3,tôi đang cho thuốc giảm
FPTOpenSpeechData_Set001_V0.1_006249.mp3,ti vi giảm tiếng về bốn
FPTOpenSpeechData_Set001_V0.1_000782.mp3,từ hôm nay bạn sẽ ở đâu
FPTOpenSpeechData_Set001_V0.1_007433.mp3,bãi biển gần nhất ở đâu
FPTOpenSpeechData_Set001_V0.1_007450.mp3,nói với tía tui vài lời
FPTOpenSpeechData_Set001_V0.1_007477.mp3,anh ấy làm tôi bực mình
FPTOpenSpeechData_Set001_V0.1_008610.mp3,"tiếc quá , tôi rất tiếc"
FPTOpenSpeechData_Set001_V0.1_008598.mp3,tôi muốn một giường mềm
FPTOpenSpeechData_Set001_V0.1_008569.mp3,tàu này có đi đến không
FPTOpenSpeechData_Set001_V0.1_000269.mp3,cô ấy đang rất mong anh
FPTOpenSpeechData_Set001_V0.1_009545.mp3,bạn có thường bay không
FPTOpenSpeechData_Set001_V0.1_009548.mp3,bạn chờ ai đó đón bạn à
FPTOpenSpeechData_Set001_V0.1_008624.mp3,khóa cửa không cài được
FPTOpenSpeechData_Set001_V0.1_000287.mp3,được tôi sẽ làm nó ngay
FPTOpenSpeechData_Set001_V0.1_008496.mp3,mà không đọc lại cho kỹ
FPTOpenSpeechData_Set001_V0.1_009565.mp3,tôi thích nhạc new age 
FPTOpenSpeechData_Set001_V0.1_000302.mp3,phòng có máy lạnh không
FPTOpenSpeechData_Set001_V0.1_000310.mp3,ti vi giảm tiếng về một
FPTOpenSpeechData_Set001_V0.1_009593.mp3,tôi muốn mua quần jean 
FPTOpenSpeechData_Set001_V0.1_008451.mp3,khi bước tôi đau ở háng
FPTOpenSpeechData_Set001_V0.1_000293.mp3,nhìn nó vậy mà giỏi nhỉ
FPTOpenSpeechData_Set001_V0.1_008629.mp3,rạp phim gần nhất ở đâu
FPTOpenSpeechData_Set001_V0.1_009449.mp3,ba mươi ngàn rupiah đây
FPTOpenSpeechData_Set001_V0.1_008727.mp3,bất cứ khi nào cũng tốt
FPTOpenSpeechData_Set001_V0.1_009194.mp3,họ đã làm việc ngày đêm
FPTOpenSpeechData_Set001_V0.1_009135.mp3,ếch ế vì chất lượng kém
FPTOpenSpeechData_Set001_V0.1_009126.mp3,ti vi giảm tiếng về tám
FPTOpenSpeechData_Set001_V0.1_009207.mp3,tôi cũng không biết nữa
FPTOpenSpeechData_Set001_V0.1_009243.mp3,cổ điển và hơi phức tạp
FPTOpenSpeechData_Set001_V0.1_009031.mp3,sân vận động thẩm dương
FPTOpenSpeechData_Set001_V0.1_009310.mp3,xin đừng tự gây rắc rối
FPTOpenSpeechData_Set001_V0.1_008905.mp3,tại sao quí vị dừng lại
FPTOpenSpeechData_Set001_V0.1_009364.mp3,vui lòng đổ loại thường
FPTOpenSpeechData_Set001_V0.1_000117.mp3,vui lòng trả mười đô la
FPTOpenSpeechData_Set001_V0.1_008871.mp3,tôi muốn ở thêm một đêm
FPTOpenSpeechData_Set001_V0.1_009389.mp3,siêu thị gần nhất ở đâu
FPTOpenSpeechData_Set001_V0.1_008847.mp3,tôi phải gọi cho số nào
FPTOpenSpeechData_Set001_V0.1_000138.mp3,tôi có thể mua vé ở đâu
FPTOpenSpeechData_Set001_V0.1_009430.mp3,cố gắng giảm vài pound 
FPTOpenSpeechData_Set001_V0.1_008437.mp3,vâng tôi có một máy ảnh
FPTOpenSpeechData_Set001_V0.1_001508.mp3,màn trập không làm việc
FPTOpenSpeechData_Set001_V0.1_008389.mp3,hãy mở một bản nhạc hay
FPTOpenSpeechData_Set001_V0.1_008312.mp3,hai miếng bánh mì nướng
FPTOpenSpeechData_Set001_V0.1_009926.mp3,anh phải nằm lại giường
FPTOpenSpeechData_Set001_V0.1_009992.mp3,bạn có ý gì khi nói vậy
FPTOpenSpeechData_Set001_V0.1_007758.mp3,lý minh vĩ mang bầu dởm
FPTOpenSpeechData_Set002_V0.1_000263.mp3,Vì sao xà bông lại nhớt
FPTOpenSpeechData_Set001_V0.1_007725.mp3,chú ý động vật hoang dã
FPTOpenSpeechData_Set001_V0.1_007704.mp3,ti vi tăng tiếng đến ba
FPTOpenSpeechData_Set002_V0.1_000396.mp3,Thùng thư biết huýt sáo
FPTOpenSpeechData_Set001_V0.1_000652.mp3,vài ngày nữa sẽ có hàng
FPTOpenSpeechData_Set002_V0.1_000175.mp3,Nghề cũ Ký ức ga Hà Nội
FPTOpenSpeechData_Set001_V0.1_007608.mp3,tôi sẽ đi ngáy một chút
FPTOpenSpeechData_Set001_V0.1_000690.mp3,trông anh nhợt nhạt quá
FPTOpenSpeechData_Set001_V0.1_007568.mp3,"không , phim trung quốc"
FPTOpenSpeechData_Set001_V0.1_010169.mp3,rầm rộ nhất là ở thủ đô
FPTOpenSpeechData_Set001_V0.1_010207.mp3,vận hành máy đập lúa an
FPTOpenSpeechData_Set001_V0.1_007673.mp3,chúng ta ăn lúc mấy giờ
FPTOpenSpeechData_Set001_V0.1_000524.mp3,từ vệt bồ hóng nâu trầm
FPTOpenSpeechData_Set001_V0.1_007958.mp3,tôi đi với anh trai tôi
FPTOpenSpeechData_Set002_V0.1_000403.mp3,MotoGP cuộc đua tốn kém
FPTOpenSpeechData_Set001_V0.1_008304.mp3,màn trập không làm việc
FPTOpenSpeechData_Set001_V0.1_008294.mp3,tôi muốn đổi nó ra tiền
FPTOpenSpeechData_Set001_V0.1_008244.mp3,vì sao tỏi tươi rất cay
FPTOpenSpeechData_Set001_V0.1_009765.mp3,bó hoa đó giá bao nhiêu
FPTOpenSpeechData_Set001_V0.1_000420.mp3,anh ấy đến từ Flanders 
FPTOpenSpeechData_Set001_V0.1_000443.mp3,toàn là đồ dùng cá nhân
FPTOpenSpeechData_Set001_V0.1_008131.mp3,khi nào bộ phim bắt đầu
